@RELATION RUN_EVALUATIONS

@ATTRIBUTE openml_task_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE algorithm STRING
@ATTRIBUTE area_under_roc_curve NUMERIC
@ATTRIBUTE runstatus {ok, timeout, memout, not_applicable, crash, other}

@DATA
10085,1,2371_weka.HoeffdingTree,0.565896,ok
10085,1,2882_weka.SMO_RBFKernel,0.5,ok
10085,1,2373_weka.JRip,0.947781,ok
10085,1,2889_weka.IBk,0.93056,ok
10085,1,2891_weka.HyperPipes,0.646253,ok
10085,1,2893_weka.OLM,0.496845,ok
10085,1,2381_weka.NaiveBayes,0.926152,ok
10085,1,2894_weka.FURIA,0.960718,ok
10085,1,6352_weka.BayesNet,0.958557,ok
10085,1,2897_weka.ConjunctiveRule,0.89766,ok
10085,1,2898_weka.SimpleCart,0.950731,ok
10085,1,6355_weka.AdaBoostM1_NaiveBayes,0.911477,ok
10085,1,2900_weka.LADTree,0.980818,ok
10085,1,2903_weka.AdaBoostM1_DecisionStump,0.975266,ok
10085,1,2647_weka.Logistic,0.943135,ok
10085,1,2904_weka.AdaBoostM1_J48,0.966505,ok
10085,1,2906_weka.Bagging_REPTree,0.991368,ok
10085,1,6250_weka.DecisionTable,0.946519,ok
10085,1,6378_weka.LogitBoost_DecisionStump,0.967268,ok
10086,1,8990_weka.MultilayerPerceptron,0.996402,ok
10086,1,8994_weka.MultilayerPerceptron,0.995808,ok
10086,1,8995_weka.MultilayerPerceptron,0.996936,ok
10086,1,2869_weka.SMO_PolyKernel,0.983144,ok
10086,1,2361_weka.OneR,0.707432,ok
10086,1,2362_weka.J48,0.961412,ok
10086,1,2364_weka.IBk,0.909668,ok
10086,1,2367_weka.REPTree,0.989047,ok
10086,1,2368_weka.RandomTree,0.85552,ok
10086,1,2369_weka.RandomForest,0.998701,ok
10086,1,2370_weka.LMT,0.999052,ok
10086,1,2371_weka.HoeffdingTree,0.944501,ok
10086,1,2882_weka.SMO_RBFKernel,0.968841,ok
10086,1,2373_weka.JRip,0.971891,ok
10086,1,2889_weka.IBk,0.991344,ok
10086,1,2891_weka.HyperPipes,0.993708,ok
10086,1,2893_weka.OLM,0.5,ok
10086,1,2381_weka.NaiveBayes,0.995933,ok
10086,1,2894_weka.FURIA,0.986253,ok
10086,1,6352_weka.BayesNet,0.998092,ok
10086,1,2897_weka.ConjunctiveRule,0.498973,ok
10086,1,2898_weka.SimpleCart,0.973587,ok
10086,1,6355_weka.AdaBoostM1_NaiveBayes,0.997854,ok
10086,1,2900_weka.LADTree,0.997333,ok
10086,1,2903_weka.AdaBoostM1_DecisionStump,0.995236,ok
10086,1,2647_weka.Logistic,0.994205,ok
10086,1,2904_weka.AdaBoostM1_J48,0.993331,ok
10086,1,2906_weka.Bagging_REPTree,0.99638,ok
10086,1,6250_weka.DecisionTable,0.994608,ok
10086,1,6378_weka.LogitBoost_DecisionStump,0.997845,ok
7532,1,8990_weka.MultilayerPerceptron,1.0,ok
7532,1,8994_weka.MultilayerPerceptron,0.998551,ok
7532,1,8995_weka.MultilayerPerceptron,1.0,ok
7532,1,2869_weka.SMO_PolyKernel,0.746403,ok
7532,1,2361_weka.OneR,0.746403,ok
7532,1,2362_weka.J48,0.998007,ok
7532,1,2364_weka.IBk,1.0,ok
7532,1,2367_weka.REPTree,0.990528,ok
7532,1,2368_weka.RandomTree,0.937542,ok
7532,1,2369_weka.RandomForest,1.0,ok
7532,1,2370_weka.LMT,0.987345,ok
7532,1,2371_weka.HoeffdingTree,0.697085,ok
7532,1,2882_weka.SMO_RBFKernel,0.746403,ok
7532,1,2373_weka.JRip,0.934042,ok
7532,1,2889_weka.IBk,1.0,ok
7532,1,2891_weka.HyperPipes,0.746403,ok
7532,1,2893_weka.OLM,0.546763,ok
7532,1,2381_weka.NaiveBayes,0.72495,ok
7532,1,2894_weka.FURIA,1.0,ok
7532,1,6352_weka.BayesNet,0.724885,ok
7532,1,2897_weka.ConjunctiveRule,0.740166,ok
7532,1,2898_weka.SimpleCart,0.984596,ok
7532,1,6355_weka.AdaBoostM1_NaiveBayes,0.72427,ok
7532,1,2900_weka.LADTree,0.942103,ok
7532,1,2903_weka.AdaBoostM1_DecisionStump,0.735793,ok
7532,1,2647_weka.Logistic,0.711137,ok
7532,1,2904_weka.AdaBoostM1_J48,0.999948,ok
7532,1,2906_weka.Bagging_REPTree,1.0,ok
7532,1,6250_weka.DecisionTable,1.0,ok
7532,1,6378_weka.LogitBoost_DecisionStump,0.704363,ok
7535,1,8990_weka.MultilayerPerceptron,1.0,ok
7535,1,8994_weka.MultilayerPerceptron,0.778764,ok
7535,1,8995_weka.MultilayerPerceptron,1.0,ok
7535,1,2869_weka.SMO_PolyKernel,0.5,ok
7535,1,2361_weka.OneR,0.5,ok
7535,1,2362_weka.J48,0.508566,ok
7535,1,2364_weka.IBk,0.869417,ok
7535,1,2367_weka.REPTree,0.514194,ok
7535,1,2368_weka.RandomTree,0.725114,ok
7535,1,2369_weka.RandomForest,0.792823,ok
7535,1,2370_weka.LMT,0.81079,ok
7535,1,2371_weka.HoeffdingTree,0.490998,ok
7535,1,2882_weka.SMO_RBFKernel,0.5,ok
7535,1,2373_weka.JRip,0.453441,ok
7535,1,2889_weka.IBk,0.531252,ok
7535,1,2891_weka.HyperPipes,0.5,ok
7535,1,2893_weka.OLM,0.480527,ok
7535,1,2381_weka.NaiveBayes,0.547782,ok
7535,1,2894_weka.FURIA,0.591993,ok
7535,1,6352_weka.BayesNet,0.547942,ok
7535,1,2897_weka.ConjunctiveRule,0.496196,ok
7535,1,2898_weka.SimpleCart,0.993444,ok
7535,1,6355_weka.AdaBoostM1_NaiveBayes,0.537907,ok
7535,1,2900_weka.LADTree,0.652341,ok
7535,1,2903_weka.AdaBoostM1_DecisionStump,0.549877,ok
7535,1,2647_weka.Logistic,0.548796,ok
7535,1,2904_weka.AdaBoostM1_J48,0.800209,ok
7535,1,2906_weka.Bagging_REPTree,0.560243,ok
7535,1,6250_weka.DecisionTable,0.490998,ok
7535,1,6378_weka.LogitBoost_DecisionStump,0.548845,ok
7536,1,8990_weka.MultilayerPerceptron,0.987488,ok
7536,1,8994_weka.MultilayerPerceptron,0.98401,ok
7536,1,8995_weka.MultilayerPerceptron,0.986255,ok
7536,1,2869_weka.SMO_PolyKernel,0.974977,ok
7536,1,2361_weka.OneR,0.793507,ok
7536,1,2362_weka.J48,0.991124,ok
7536,1,2364_weka.IBk,0.97343,ok
7536,1,2367_weka.REPTree,0.990941,ok
7536,1,2368_weka.RandomTree,0.97621,ok
7536,1,2369_weka.RandomForest,0.98649,ok
7536,1,2370_weka.LMT,0.987606,ok
7536,1,2371_weka.HoeffdingTree,0.980368,ok
7536,1,2882_weka.SMO_RBFKernel,0.96456,ok
7536,1,2373_weka.JRip,0.983409,ok
7536,1,2889_weka.IBk,0.988513,ok
7536,1,2891_weka.HyperPipes,0.5227,ok
7536,1,2893_weka.OLM,0.48867,ok
7536,1,2381_weka.NaiveBayes,0.980368,ok
7536,1,2894_weka.FURIA,0.988865,ok
7536,1,6352_weka.BayesNet,0.98025,ok
7536,1,2897_weka.ConjunctiveRule,0.756618,ok
7536,1,2898_weka.SimpleCart,0.984023,ok
7536,1,6355_weka.AdaBoostM1_NaiveBayes,0.98183,ok
7536,1,2900_weka.LADTree,0.99004,ok
7536,1,2903_weka.AdaBoostM1_DecisionStump,0.983644,ok
7536,1,2647_weka.Logistic,0.985517,ok
7536,1,2904_weka.AdaBoostM1_J48,0.989407,ok
7536,1,2906_weka.Bagging_REPTree,0.990739,ok
7536,1,6250_weka.DecisionTable,0.991215,ok
7536,1,6378_weka.LogitBoost_DecisionStump,0.984362,ok
125849,1,8990_weka.MultilayerPerceptron,0.905452,ok
125849,1,8994_weka.MultilayerPerceptron,0.896612,ok
125849,1,8995_weka.MultilayerPerceptron,0.898695,ok
125849,1,2869_weka.SMO_PolyKernel,0.862019,ok
125849,1,2361_weka.OneR,0.862019,ok
125849,1,2362_weka.J48,0.854823,ok
125849,1,2364_weka.IBk,0.787759,ok
125849,1,2367_weka.REPTree,0.889357,ok
125849,1,2368_weka.RandomTree,0.778969,ok
125849,1,2369_weka.RandomForest,0.936299,ok
125849,1,2370_weka.LMT,0.928143,ok
125849,1,2371_weka.HoeffdingTree,0.834922,ok
125849,1,2882_weka.SMO_RBFKernel,0.862019,ok
125849,1,2373_weka.JRip,0.879823,ok
125849,1,2889_weka.IBk,0.914157,ok
125849,1,2891_weka.HyperPipes,0.55244,ok
125849,1,2893_weka.OLM,0.458688,ok
125849,1,2381_weka.NaiveBayes,0.826052,ok
125849,1,2894_weka.FURIA,0.874959,ok
125849,1,6352_weka.BayesNet,0.911389,ok
125849,1,2897_weka.ConjunctiveRule,0.848649,ok
125849,1,2898_weka.SimpleCart,0.866564,ok
125849,1,6355_weka.AdaBoostM1_NaiveBayes,0.698918,ok
125849,1,2900_weka.LADTree,0.926106,ok
125849,1,2903_weka.AdaBoostM1_DecisionStump,0.926731,ok
125849,1,2647_weka.Logistic,0.930269,ok
125849,1,2904_weka.AdaBoostM1_J48,0.911019,ok
125849,1,2906_weka.Bagging_REPTree,0.933667,ok
125849,1,6250_weka.DecisionTable,0.887239,ok
125849,1,6378_weka.LogitBoost_DecisionStump,0.936082,ok
125850,1,8990_weka.MultilayerPerceptron,0.962084,ok
125850,1,8994_weka.MultilayerPerceptron,0.982367,ok
125850,1,8995_weka.MultilayerPerceptron,0.981526,ok
125850,1,2869_weka.SMO_PolyKernel,0.951446,ok
125850,1,2361_weka.OneR,0.627222,ok
125850,1,2362_weka.J48,0.925327,ok
125850,1,2364_weka.IBk,0.996111,ok
125850,1,2367_weka.REPTree,0.922192,ok
125850,1,2368_weka.RandomTree,0.913851,ok
125850,1,2369_weka.RandomForest,0.999551,ok
125850,1,2370_weka.LMT,0.984942,ok
125850,1,2371_weka.HoeffdingTree,0.957063,ok
125850,1,2882_weka.SMO_RBFKernel,0.818282,ok
125850,1,2373_weka.JRip,0.912978,ok
125850,1,2889_weka.IBk,0.954579,ok
125850,1,2891_weka.HyperPipes,0.894834,ok
125850,1,2893_weka.OLM,0.5,ok
125850,1,2381_weka.NaiveBayes,0.957085,ok
125850,1,2894_weka.FURIA,0.955125,ok
125850,1,6352_weka.BayesNet,0.936552,ok
125850,1,2897_weka.ConjunctiveRule,0.680268,ok
125850,1,2898_weka.SimpleCart,0.921762,ok
125850,1,6355_weka.AdaBoostM1_NaiveBayes,0.97324,ok
125850,1,2900_weka.LADTree,0.911409,ok
125850,1,2903_weka.AdaBoostM1_DecisionStump,0.668851,ok
125850,1,2647_weka.Logistic,0.936135,ok
125850,1,2904_weka.AdaBoostM1_J48,0.997578,ok
125850,1,2906_weka.Bagging_REPTree,0.985659,ok
125850,1,6250_weka.DecisionTable,0.914055,ok
125850,1,6378_weka.LogitBoost_DecisionStump,0.966552,ok
125851,1,8990_weka.MultilayerPerceptron,0.989447,ok
125851,1,8994_weka.MultilayerPerceptron,0.988785,ok
125851,1,8995_weka.MultilayerPerceptron,0.996864,ok
125851,1,2869_weka.SMO_PolyKernel,0.997572,ok
125851,1,2361_weka.OneR,0.556162,ok
125851,1,2362_weka.J48,0.929997,ok
125851,1,2364_weka.IBk,0.948453,ok
125851,1,2367_weka.REPTree,0.961876,ok
125851,1,2368_weka.RandomTree,0.835004,ok
125851,1,2369_weka.RandomForest,0.997869,ok
125851,1,2370_weka.LMT,0.998721,ok
125851,1,2371_weka.HoeffdingTree,0.94,ok
125851,1,2882_weka.SMO_RBFKernel,0.996984,ok
125851,1,2373_weka.JRip,0.930357,ok
125851,1,2889_weka.IBk,0.995922,ok
125851,1,2891_weka.HyperPipes,0.933494,ok
125851,1,2893_weka.OLM,0.5,ok
125851,1,2381_weka.NaiveBayes,0.938499,ok
125851,1,2894_weka.FURIA,0.970917,ok
125851,1,6352_weka.BayesNet,0.964502,ok
125851,1,2897_weka.ConjunctiveRule,0.73804,ok
125851,1,2898_weka.SimpleCart,0.958552,ok
125851,1,6355_weka.AdaBoostM1_NaiveBayes,0.963719,ok
125851,1,2900_weka.LADTree,0.966321,ok
125851,1,2903_weka.AdaBoostM1_DecisionStump,0.721073,ok
125851,1,2647_weka.Logistic,0.994012,ok
125851,1,2904_weka.AdaBoostM1_J48,0.990165,ok
125851,1,2906_weka.Bagging_REPTree,0.9935,ok
125851,1,6250_weka.DecisionTable,0.921381,ok
125851,1,6378_weka.LogitBoost_DecisionStump,0.995915,ok
125852,1,8990_weka.MultilayerPerceptron,0.982828,ok
125852,1,8994_weka.MultilayerPerceptron,0.979948,ok
125852,1,8995_weka.MultilayerPerceptron,0.987948,ok
125852,1,2869_weka.SMO_PolyKernel,0.969838,ok
125852,1,2361_weka.OneR,0.53209,ok
125852,1,2362_weka.J48,0.966199,ok
125852,1,2364_weka.IBk,0.917453,ok
125852,1,2367_weka.REPTree,0.946323,ok
125852,1,2368_weka.RandomTree,0.781027,ok
125852,1,2369_weka.RandomForest,0.953681,ok
125852,1,2370_weka.LMT,0.988083,ok
125852,1,2371_weka.HoeffdingTree,0.49835,ok
125852,1,2882_weka.SMO_RBFKernel,0.945223,ok
125852,1,2373_weka.JRip,0.85459,ok
125852,1,2889_weka.IBk,0.976763,ok
125852,1,2891_weka.HyperPipes,0.787946,ok
125852,1,2893_weka.OLM,0.50232,ok
125852,1,2381_weka.NaiveBayes,0.77751,ok
125852,1,2894_weka.FURIA,0.965485,ok
125852,1,6352_weka.BayesNet,0.852868,ok
125852,1,2897_weka.ConjunctiveRule,0.500107,ok
125852,1,2898_weka.SimpleCart,0.893019,ok
125852,1,6355_weka.AdaBoostM1_NaiveBayes,0.900892,ok
125852,1,2900_weka.LADTree,0.9243,ok
125852,1,2903_weka.AdaBoostM1_DecisionStump,0.872793,ok
125852,1,2647_weka.Logistic,0.931177,ok
125852,1,2904_weka.AdaBoostM1_J48,0.971921,ok
125852,1,2906_weka.Bagging_REPTree,0.980722,ok
125852,1,6250_weka.DecisionTable,0.611242,ok
125852,1,6378_weka.LogitBoost_DecisionStump,0.967332,ok
125853,1,8990_weka.MultilayerPerceptron,0.879448,ok
125853,1,8994_weka.MultilayerPerceptron,0.8776,ok
125853,1,8995_weka.MultilayerPerceptron,0.872795,ok
125853,1,2869_weka.SMO_PolyKernel,0.74284,ok
125853,1,2361_weka.OneR,0.592697,ok
125853,1,2362_weka.J48,0.831697,ok
125853,1,2364_weka.IBk,0.766176,ok
125853,1,2367_weka.REPTree,0.868543,ok
125853,1,2368_weka.RandomTree,0.657033,ok
125853,1,2369_weka.RandomForest,0.829743,ok
125853,1,2370_weka.LMT,0.89217,ok
125853,1,2371_weka.HoeffdingTree,0.617428,ok
125853,1,2882_weka.SMO_RBFKernel,0.733941,ok
125853,1,2373_weka.JRip,0.732066,ok
125853,1,2889_weka.IBk,0.875802,ok
125853,1,2891_weka.HyperPipes,0.500243,ok
125853,1,2893_weka.OLM,0.464359,ok
125853,1,2381_weka.NaiveBayes,0.882213,ok
125853,1,2894_weka.FURIA,0.693198,ok
125853,1,6352_weka.BayesNet,0.876587,ok
125853,1,2897_weka.ConjunctiveRule,0.499866,ok
125853,1,2898_weka.SimpleCart,0.860927,ok
125853,1,6355_weka.AdaBoostM1_NaiveBayes,0.853725,ok
125853,1,2900_weka.LADTree,0.876278,ok
125853,1,2903_weka.AdaBoostM1_DecisionStump,0.861467,ok
125853,1,2647_weka.Logistic,0.891446,ok
125853,1,2904_weka.AdaBoostM1_J48,0.822027,ok
125853,1,2906_weka.Bagging_REPTree,0.878402,ok
125853,1,6250_weka.DecisionTable,0.867378,ok
125853,1,6378_weka.LogitBoost_DecisionStump,0.873543,ok
125854,1,8990_weka.MultilayerPerceptron,0.993421,ok
125854,1,8994_weka.MultilayerPerceptron,0.99141,ok
125854,1,8995_weka.MultilayerPerceptron,0.996894,ok
125854,1,2869_weka.SMO_PolyKernel,0.990287,ok
125854,1,2361_weka.OneR,0.587484,ok
125854,1,2362_weka.J48,0.951984,ok
125854,1,2364_weka.IBk,0.996921,ok
125854,1,2367_weka.REPTree,0.964647,ok
125854,1,2368_weka.RandomTree,0.928188,ok
125854,1,2369_weka.RandomForest,0.999456,ok
125854,1,2370_weka.LMT,0.995516,ok
125854,1,2371_weka.HoeffdingTree,0.985751,ok
125854,1,2882_weka.SMO_RBFKernel,0.969448,ok
125854,1,2373_weka.JRip,0.964073,ok
125854,1,2889_weka.IBk,0.999272,ok
125854,1,2891_weka.HyperPipes,0.845117,ok
125854,1,2893_weka.OLM,0.499816,ok
125854,1,2381_weka.NaiveBayes,0.985136,ok
125854,1,2894_weka.FURIA,0.984847,ok
125854,1,6352_weka.BayesNet,0.985991,ok
125854,1,2897_weka.ConjunctiveRule,0.699621,ok
125854,1,2898_weka.SimpleCart,0.943806,ok
125854,1,6355_weka.AdaBoostM1_NaiveBayes,0.979311,ok
125854,1,2900_weka.LADTree,0.948601,ok
125854,1,2903_weka.AdaBoostM1_DecisionStump,0.696827,ok
125854,1,2647_weka.Logistic,0.997355,ok
125854,1,2904_weka.AdaBoostM1_J48,0.996912,ok
125854,1,2906_weka.Bagging_REPTree,0.995152,ok
125854,1,6250_weka.DecisionTable,0.912921,ok
125854,1,6378_weka.LogitBoost_DecisionStump,0.983809,ok
125855,1,8990_weka.MultilayerPerceptron,0.999837,ok
125855,1,8994_weka.MultilayerPerceptron,0.999243,ok
125855,1,8995_weka.MultilayerPerceptron,0.999953,ok
125855,1,2869_weka.SMO_PolyKernel,0.997555,ok
125855,1,2361_weka.OneR,0.742,ok
125855,1,2362_weka.J48,0.964203,ok
125855,1,2364_weka.IBk,0.983,ok
125855,1,2367_weka.REPTree,0.966907,ok
125855,1,2368_weka.RandomTree,0.943,ok
125855,1,2369_weka.RandomForest,0.999807,ok
125855,1,2370_weka.LMT,0.999603,ok
125855,1,2371_weka.HoeffdingTree,0.993627,ok
125855,1,2882_weka.SMO_RBFKernel,0.974883,ok
125855,1,2373_weka.JRip,0.946003,ok
125855,1,2889_weka.IBk,0.999642,ok
125855,1,2891_weka.HyperPipes,0.954635,ok
125855,1,2893_weka.OLM,0.5,ok
125855,1,2381_weka.NaiveBayes,0.993647,ok
125855,1,2894_weka.FURIA,0.976138,ok
125855,1,6352_weka.BayesNet,0.997173,ok
125855,1,2897_weka.ConjunctiveRule,0.741378,ok
125855,1,2898_weka.SimpleCart,0.961223,ok
125855,1,6355_weka.AdaBoostM1_NaiveBayes,0.997707,ok
125855,1,2900_weka.LADTree,0.977317,ok
125855,1,2903_weka.AdaBoostM1_DecisionStump,0.72959,ok
125855,1,2647_weka.Logistic,0.952893,ok
125855,1,2904_weka.AdaBoostM1_J48,0.995603,ok
125855,1,2906_weka.Bagging_REPTree,0.9946,ok
125855,1,6250_weka.DecisionTable,0.941437,ok
125855,1,6378_weka.LogitBoost_DecisionStump,0.996293,ok
125857,1,8990_weka.MultilayerPerceptron,0.503825,ok
125857,1,8994_weka.MultilayerPerceptron,0.501734,ok
125857,1,8995_weka.MultilayerPerceptron,0.506872,ok
125857,1,2869_weka.SMO_PolyKernel,0.934707,ok
125857,1,2361_weka.OneR,0.590517,ok
125857,1,2362_weka.J48,0.883422,ok
125857,1,2364_weka.IBk,0.538052,ok
125857,1,2367_weka.REPTree,0.888433,ok
125857,1,2368_weka.RandomTree,0.638106,ok
125857,1,2369_weka.RandomForest,0.969664,ok
125857,1,2370_weka.LMT,0.967273,ok
125857,1,2371_weka.HoeffdingTree,0.723268,ok
125857,1,2882_weka.SMO_RBFKernel,0.760549,ok
125857,1,2373_weka.JRip,0.897372,ok
125857,1,2889_weka.IBk,0.642034,ok
125857,1,2891_weka.HyperPipes,0.929015,ok
125857,1,2893_weka.OLM,0.5,ok
125857,1,2381_weka.NaiveBayes,0.866671,ok
125857,1,2894_weka.FURIA,0.934657,ok
125857,1,6352_weka.BayesNet,0.976469,ok
125857,1,2897_weka.ConjunctiveRule,0.601553,ok
125857,1,2898_weka.SimpleCart,0.918662,ok
125857,1,6355_weka.AdaBoostM1_NaiveBayes,0.871425,ok
125857,1,2900_weka.LADTree,0.909353,ok
125857,1,2903_weka.AdaBoostM1_DecisionStump,0.587172,ok
125857,1,2647_weka.Logistic,0.865685,ok
125857,1,2904_weka.AdaBoostM1_J48,0.970552,ok
125857,1,2906_weka.Bagging_REPTree,0.952685,ok
125857,1,6250_weka.DecisionTable,0.890239,ok
125857,1,6378_weka.LogitBoost_DecisionStump,0.976465,ok
125859,1,8990_weka.MultilayerPerceptron,0.504316,ok
125859,1,8994_weka.MultilayerPerceptron,0.498898,ok
125859,1,8995_weka.MultilayerPerceptron,0.500459,ok
125859,1,2869_weka.SMO_PolyKernel,0.951081,ok
125859,1,2361_weka.OneR,0.604005,ok
125859,1,2362_weka.J48,0.918109,ok
125859,1,2364_weka.IBk,0.555659,ok
125859,1,2367_weka.REPTree,0.932515,ok
125859,1,2368_weka.RandomTree,0.685615,ok
125859,1,2369_weka.RandomForest,0.98527,ok
125859,1,2370_weka.LMT,0.983229,ok
125859,1,2371_weka.HoeffdingTree,0.757023,ok
125859,1,2882_weka.SMO_RBFKernel,0.799973,ok
125859,1,2373_weka.JRip,0.934501,ok
125859,1,2889_weka.IBk,0.671968,ok
125859,1,2891_weka.HyperPipes,0.947457,ok
125859,1,2893_weka.OLM,0.5,ok
125859,1,2381_weka.NaiveBayes,0.889428,ok
125859,1,2894_weka.FURIA,0.955347,ok
125859,1,6352_weka.BayesNet,0.990243,ok
125859,1,2897_weka.ConjunctiveRule,0.654155,ok
125859,1,2898_weka.SimpleCart,0.952525,ok
125859,1,6355_weka.AdaBoostM1_NaiveBayes,0.898504,ok
125859,1,2900_weka.LADTree,0.907698,ok
125859,1,2903_weka.AdaBoostM1_DecisionStump,0.64637,ok
125859,1,2647_weka.Logistic,0.894107,ok
125859,1,2904_weka.AdaBoostM1_J48,0.972003,ok
125859,1,2906_weka.Bagging_REPTree,0.966327,ok
125859,1,6250_weka.DecisionTable,0.898171,ok
125859,1,6378_weka.LogitBoost_DecisionStump,0.981965,ok
125861,1,8990_weka.MultilayerPerceptron,0.505741,ok
125861,1,8994_weka.MultilayerPerceptron,0.51137,ok
125861,1,8995_weka.MultilayerPerceptron,0.511082,ok
125861,1,2869_weka.SMO_PolyKernel,0.947787,ok
125861,1,2361_weka.OneR,0.559573,ok
125861,1,2362_weka.J48,0.905063,ok
125861,1,2364_weka.IBk,0.540552,ok
125861,1,2367_weka.REPTree,0.951846,ok
125861,1,2368_weka.RandomTree,0.653202,ok
125861,1,2369_weka.RandomForest,0.97884,ok
125861,1,2370_weka.LMT,0.983412,ok
125861,1,2371_weka.HoeffdingTree,0.728959,ok
125861,1,2882_weka.SMO_RBFKernel,0.80927,ok
125861,1,2373_weka.JRip,0.914061,ok
125861,1,2889_weka.IBk,0.627215,ok
125861,1,2891_weka.HyperPipes,0.933544,ok
125861,1,2893_weka.OLM,0.5,ok
125861,1,2381_weka.NaiveBayes,0.888591,ok
125861,1,2894_weka.FURIA,0.95303,ok
125861,1,6352_weka.BayesNet,0.983115,ok
125861,1,2897_weka.ConjunctiveRule,0.60967,ok
125861,1,2898_weka.SimpleCart,0.95638,ok
125861,1,6355_weka.AdaBoostM1_NaiveBayes,0.891004,ok
125861,1,2900_weka.LADTree,0.936587,ok
125861,1,2903_weka.AdaBoostM1_DecisionStump,0.607712,ok
125861,1,2647_weka.Logistic,0.908388,ok
125861,1,2904_weka.AdaBoostM1_J48,0.98147,ok
125861,1,2906_weka.Bagging_REPTree,0.974344,ok
125861,1,6250_weka.DecisionTable,0.952642,ok
125861,1,6378_weka.LogitBoost_DecisionStump,0.986575,ok
125865,1,8990_weka.MultilayerPerceptron,1.0,ok
125865,1,8994_weka.MultilayerPerceptron,1.0,ok
125865,1,8995_weka.MultilayerPerceptron,1.0,ok
125865,1,2869_weka.SMO_PolyKernel,0.989209,ok
125865,1,2361_weka.OneR,1.0,ok
125865,1,2362_weka.J48,1.0,ok
125865,1,2364_weka.IBk,0.994969,ok
125865,1,2367_weka.REPTree,1.0,ok
125865,1,2368_weka.RandomTree,0.990699,ok
125865,1,2369_weka.RandomForest,0.99966,ok
125865,1,2370_weka.LMT,0.987491,ok
125865,1,2371_weka.HoeffdingTree,1.0,ok
125865,1,2882_weka.SMO_RBFKernel,0.989209,ok
125865,1,2373_weka.JRip,1.0,ok
125865,1,2889_weka.IBk,0.997294,ok
125865,1,2891_weka.HyperPipes,0.996597,ok
125865,1,2893_weka.OLM,0.697372,ok
125865,1,2381_weka.NaiveBayes,0.999287,ok
125865,1,2894_weka.FURIA,1.0,ok
125865,1,6352_weka.BayesNet,0.987799,ok
125865,1,2897_weka.ConjunctiveRule,0.85251,ok
125865,1,2898_weka.SimpleCart,1.0,ok
125865,1,6355_weka.AdaBoostM1_NaiveBayes,0.999887,ok
125865,1,2900_weka.LADTree,1.0,ok
125865,1,2903_weka.AdaBoostM1_DecisionStump,1.0,ok
125865,1,2647_weka.Logistic,0.994232,ok
125865,1,2904_weka.AdaBoostM1_J48,1.0,ok
125865,1,2906_weka.Bagging_REPTree,1.0,ok
125865,1,6250_weka.DecisionTable,1.0,ok
125865,1,6378_weka.LogitBoost_DecisionStump,1.0,ok
125866,1,8990_weka.MultilayerPerceptron,0.999984,ok
125866,1,8994_weka.MultilayerPerceptron,0.999842,ok
125866,1,8995_weka.MultilayerPerceptron,0.999973,ok
125866,1,2869_weka.SMO_PolyKernel,0.997441,ok
125866,1,2361_weka.OneR,0.750622,ok
125866,1,2362_weka.J48,0.966198,ok
125866,1,2364_weka.IBk,0.996929,ok
125866,1,2367_weka.REPTree,0.963649,ok
125866,1,2368_weka.RandomTree,0.928133,ok
125866,1,2369_weka.RandomForest,0.999826,ok
125866,1,2370_weka.LMT,0.999976,ok
125866,1,2371_weka.HoeffdingTree,0.996207,ok
125866,1,2882_weka.SMO_RBFKernel,0.996318,ok
125866,1,2373_weka.JRip,0.956035,ok
125866,1,2889_weka.IBk,0.999962,ok
125866,1,2891_weka.HyperPipes,0.940607,ok
125866,1,2893_weka.OLM,0.5,ok
125866,1,2381_weka.NaiveBayes,0.997858,ok
125866,1,2894_weka.FURIA,0.991195,ok
125866,1,6352_weka.BayesNet,0.99982,ok
125866,1,2897_weka.ConjunctiveRule,0.750197,ok
125866,1,2898_weka.SimpleCart,0.951868,ok
125866,1,6355_weka.AdaBoostM1_NaiveBayes,0.998179,ok
125866,1,2900_weka.LADTree,0.993567,ok
125866,1,2903_weka.AdaBoostM1_DecisionStump,0.695612,ok
125866,1,2647_weka.Logistic,0.998953,ok
125866,1,2904_weka.AdaBoostM1_J48,0.999039,ok
125866,1,2906_weka.Bagging_REPTree,0.992652,ok
125866,1,6250_weka.DecisionTable,0.965742,ok
125866,1,6378_weka.LogitBoost_DecisionStump,0.999715,ok
125867,1,8990_weka.MultilayerPerceptron,0.546077,ok
125867,1,8994_weka.MultilayerPerceptron,0.534282,ok
125867,1,8995_weka.MultilayerPerceptron,0.53573,ok
125867,1,2869_weka.SMO_PolyKernel,0.568607,ok
125867,1,2361_weka.OneR,0.487753,ok
125867,1,2362_weka.J48,0.537947,ok
125867,1,2364_weka.IBk,0.517148,ok
125867,1,2367_weka.REPTree,0.532177,ok
125867,1,2368_weka.RandomTree,0.517412,ok
125867,1,2369_weka.RandomForest,0.525327,ok
125867,1,2370_weka.LMT,0.568812,ok
125867,1,2371_weka.HoeffdingTree,0.541355,ok
125867,1,2882_weka.SMO_RBFKernel,0.548871,ok
125867,1,2373_weka.JRip,0.502169,ok
125867,1,2889_weka.IBk,0.571578,ok
125867,1,2891_weka.HyperPipes,0.499093,ok
125867,1,2893_weka.OLM,0.517367,ok
125867,1,2381_weka.NaiveBayes,0.574725,ok
